Product URL ,Product ID,Product Name,Product Description,Image URL,Price,Category
"http://affiliates.tyroodr.com/z/1685089/CD20250/","A137SHM14604","White Sports Shoes With Stylized Neon Green And Grey Accents","Casual and comfortable shoes set the pace right. Here are white sports shoes with comfortable cushion for stress free active wear. The shoes feature neon green lace detailing and side accents. The shoes are also designed with maximum grip along the stylized green soles. Match your attitude with these trend setting shoes.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/A137SHM14604/1_d.jpg","299","Home Men Footwear Shoes Sports"
"http://affiliates.tyroodr.com/z/1685090/CD20250/","A137SHM14B05","Black And Yellow Mesh Sports Shoes","Casual and comfortable shoes set the pace right. Here are black and yellow sports shoes with comfortable cushion for stress free active wear. The shoes feature yellow lace detailing and stylized side accents. The shoes are also designed with maximum grip along the stylized soles. Match your attitude with these trend setting shoes.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/A137SHM14B05/1_d.jpg","499","Home Men Footwear Shoes Sports"
"http://affiliates.tyroodr.com/z/1685091/CD20250/","A137SHM17B02","Olive Shoe With White Lace","A smart casual pair of lace shoes for men. The extremely stylish casual shoes have been crafted with skilled craftsmanship and white lace. The comfortable shoes features padded detail with in-step comfort and a snug fit.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/A137SHM17B02/1_d.jpg","499","Home Men Footwear Shoes Casuals"
"http://affiliates.tyroodr.com/z/1685092/CD20250/","A137SHM15503","White Black Mesh Sports Shoes","Casual and comfortable shoes set the pace right. Here are white sports shoes with comfortable cushion for stress free active wear. The shoes feature white mesh and stylized black side accents. The shoes are also designed with maximum grip along the stylized black soles. Match your attitude with these trend setting shoes.","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/A137SHM15503/1_d.jpg","499","Home Men Footwear Shoes Sports"
"http://affiliates.tyroodr.com/z/1685093/CD20250/","A13FFFM00302","Rock On Flip Flops","It also features a wedge heel that adds to the style of this flip flop. Compliment your quirky personality with this Eco-friendly flip flop. A perfect pick for a day at the beach; pair this flip flop with shorts and tees for a relaxed look.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/A13FFFM00302/1_d.jpg","549","Home Men Footwear Flip Flops"
"http://affiliates.tyroodr.com/z/1685094/CD20250/","A137SHM15F02","Royal Blue And Black Mesh Sports Shoes With Stylized Plus Pattern","Casual and comfortable shoes set the pace right. Here are royal blue and black sports shoes with comfortable cushion for stress free active wear. The shoes feature black lace detailing and stylized plus pattern design. The shoes are also designed with maximum grip along the stylized royal blue soles. Match your attitude with these trend setting shoes.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/A137SHM15F02/1_d.jpg","499","Home Men Footwear Shoes Sports"
"http://affiliates.tyroodr.com/z/1685095/CD20250/","A137SHM16103","Royal Blue Mesh Stylized Sports Shoes","Casual and comfortable shoes set the pace right. Here are royal blue sports shoes with comfortable cushion for stress free active wear. The shoes feature black lace detailing and side accents. The shoes are also designed with maximum grip along the stylized soles. Match your attitude with these trend setting shoes.","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/A137SHM16103/1_d.jpg","499","Home Men Footwear Shoes Sports"
"http://affiliates.tyroodr.com/z/1685096/CD20250/","A137FLM01001","Dark Blue Flip Flops With Stylized Soles","A fun way to style your look. Here are dark blue flip-flops with stylized soles. The flip-slops feature shock-absorbent soles and a better grip. A perfect blend of style and comfort.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/A137FLM01001/1_d.jpg","199","Home Men Footwear Flip Flops"
"http://affiliates.tyroodr.com/z/1685097/CD20250/","INK7SHM11185","Dark Grey Canvas Slipon","Stylish and comfortable canvas slip-on shoes for men. The shoes feature contrast white piping and fine stitch lines with rubber sole. Style the shoes with your favourite casuals as you go out for an evening stroll or you are out with friends.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/INK7SHM11185/1_d.jpg","999","Home Men Footwear Shoes Casuals"
"http://affiliates.tyroodr.com/z/1685098/CD20250/","A137FLM00301","Yellow Flip-flops With Stylized Soles","A fun way to style your look. Here are yellow flip-flops with stylized soles. The flip-slops feature shock-absorbent soles and a better grip. A perfect blend of style and comfort.","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/A137FLM00301/1_d.jpg","299","Home Men Footwear Flip Flops"
"http://affiliates.tyroodr.com/z/1685099/CD20250/","A137SHM14601","Grey Sports Shoes With Stylized Blue Accents","Casual and comfortable shoes set the pace right. Here are grey sports shoes with comfortable cushion for stress free active wear. The shoes feature blue lace detailing and stylized side accents. The shoes are also designed with maximum grip along the stylized blue soles. Match your attitude with these trend setting shoes.","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/A137SHM14601/1_d.jpg","499","Home Men Footwear Shoes Sports"
"http://affiliates.tyroodr.com/z/1685100/CD20250/","S127SHM22901","Navy Leather Lace-up Casual Shoes","A pair of leather lace-up casual shoes for men. The shoes designed for the stylishly adventurous man has cool breathable comfort. It features sturdy leather upper perforated leather on sides and tongue for better breathability. The leather shoes have cushioned footbed that absorbs shock as you walk and is contoured to support your feet. With hardwearing TPR outsole.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/S127SHM22901/1_d.jpg","1299","Home Men Footwear Shoes Casuals"
"http://affiliates.tyroodr.com/z/1685101/CD20250/","A137SHM14A02","White And Black Sports Shoes With Parrot Green Lace","Casual and comfortable shoes set the pace right. Here are white sports shoes with comfortable cushion for stress free active wear. The shoes feature parrot green lace detailing and black side accents. The shoes are also designed with maximum grip along the stylized parrot green soles. Match your attitude with these trend setting shoes.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/A137SHM14A02/1_d.jpg","499","Home Men Footwear Shoes Sports"
"http://affiliates.tyroodr.com/z/1685102/CD20250/","A137SHM15302","White Sports Shoes With Stylized Neon Green Accents","Casual and comfortable shoes set the pace right. Here are white sports shoes with comfortable cushion for stress free active wear. The shoes feature neon green lace detailing and side accents. The shoes are also designed with maximum grip along the stylized green soles. Match your attitude with these trend setting shoes.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/A137SHM15302/1_d.jpg","499","Home Men Footwear Shoes Sports"
"http://affiliates.tyroodr.com/z/1685103/CD20250/","A137SHM15502","White Blue Mesh Sports Shoes","Casual and comfortable shoes set the pace right. Here are white sports shoes with comfortable cushion for stress free active wear. The shoes feature white mesh and stylized blue side accents. The shoes are also designed with maximum grip along the stylized blue soles. Match your attitude with these trend setting shoes.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/A137SHM15502/1_d.jpg","499","Home Men Footwear Shoes Sports"
"http://affiliates.tyroodr.com/z/1685104/CD20250/","A137SHM14E02","Black And Neon Green Mesh Sports Shoes","Casual and comfortable shoes set the pace right. Here are black and neon green sports shoes with comfortable cushion for stress free active wear. The shoes feature neon green lace and stylized accents. Match your attitude with these trend setting shoes.","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/A137SHM14E02/1_d.jpg","499","Home Men Footwear Shoes Sports"
"http://affiliates.tyroodr.com/z/1685105/CD20250/","A137SHM14C02","Anthra Grey And White Mesh Sports Shoes","Casual and comfortable shoes set the pace right. Here are anthra grey and white sports shoes with comfortable cushion for stress free active wear. The shoes feature white lace and stylized accents. Match your attitude with these trend setting shoes.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/A137SHM14C02/1_d.jpg","499","Home Men Footwear Shoes Sports"
"http://affiliates.tyroodr.com/z/1685106/CD20250/","S127SHM06901","Black And White Handcrafted Leather Training Shoes","Smart and stylish casual laced trainehand crafted in crinkled finish leather with check inner lining. The shoes are well cushioned round collar with thin leather tounge.With Anti Skid TPR sole the shoes have extra durability and flexibility and the lace up system features metal embellishments.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/S127SHM06901/1_d.jpg","1299","Home Men Footwear Shoes Casuals"
"http://affiliates.tyroodr.com/z/1685107/CD20250/","A137SHM15303","White Blue And Black Mesh Sports Shoes","Casual and comfortable shoes set the pace right. Here are white blue and black sports shoes with comfortable cushion for stress free active wear. The shoes feature white lace detailing and stylized side accents. The shoes are also designed with maximum grip along the stylized soles. Match your attitude with these trend setting shoes.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/A137SHM15303/1_d.jpg","499","Home Men Footwear Shoes Sports"
"http://affiliates.tyroodr.com/z/1685108/CD20250/","A137SHM23601","Olive Green Lace Up Shoes With Hard Upper","A pair of casual olive green shoes for men. The shoes designed for the stylish man features fine design. The shoes have lace details and a hard-wearing Airmax Sole. With stylized soles, the shoes can be paired with an everyday look.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/A137SHM23601/1_d.jpg","299","Home Men Footwear Shoes Casuals"
"http://affiliates.tyroodr.com/z/1685109/CD20250/","S127SHM97301","Green And Brown Distress Finish Leather Sneakers","Stylized green and brown casual leather sneakefor men. The shoes feature full grain leather upper for maximum durability and style with contrast inner socks. Smoky ash finish sole for distressed and rugged look. Rounded and padded collar with a leather outer and fabric inner for in-step comfort. Anti Skid TPR sole adds extra durability and flexibility. Double colour lace up system and metal eyelets with cushioned fabric footbed.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/S127SHM97301/1_d.jpg","1099","Home Men Footwear Shoes Casuals"
"http://affiliates.tyroodr.com/z/1685110/CD20250/","INK7SHM11147","Dark Green Canvas Slip On","Stylish and comfortable canvas slip-on shoes for men. The shoes feature contrast white piping and fine stitch lines with rubber sole. Style the shoes with your favourite casuals as you go out for an evening stroll or you are out with friends.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/INK7SHM11147/1_d.jpg","999","Home Men Footwear Shoes Casuals"
"http://affiliates.tyroodr.com/z/1685111/CD20250/","A137SHM14602","Silver Grey And Red Mesh Sports Shoes","Casual and comfortable shoes set the pace right. Here are silver grey and red sports shoes with comfortable cushion for stress free active wear. The shoes feature red lace detailing and stylized side accents. The shoes are also designed with maximum grip along the stylized soles. Match your attitude with these trend setting shoes.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/A137SHM14602/1_d.jpg","499","Home Men Footwear Shoes Sports"
"http://affiliates.tyroodr.com/z/1685112/CD20250/","INK7SHM11307","Brown Canvas Slip On","Stylish and comfortable canvas slip-on shoes for men. The shoes feature contrast white piping and fine stitch lines with rubber sole. Style the shoes with your favourite casuals as you go out for an evening stroll or you are out with friends.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/INK7SHM11307/1_d.jpg","999","Home Men Footwear Shoes Casuals"
"http://affiliates.tyroodr.com/z/1685113/CD20250/","A137SHM15C02","Red And Black Mesh Sports Shoes","Casual and comfortable shoes set the pace right. Here are red and black sports shoes with comfortable cushion for stress free active wear. The shoes feature black mesh and stylized black side accents. The shoes are also designed with maximum grip along the stylized red soles. Match your attitude with these trend setting shoes.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/A137SHM15C02/1_d.jpg","499","Home Men Footwear Shoes Sports"
"http://affiliates.tyroodr.com/z/1685114/CD20250/","A137SHM16901","Grey Mesh Sports With Blue Accents","Casual and comfortable shoes set the pace right. Here are grey mesh sports shoes with comfortable cushion for stress free active wear. The shoes feature white lace detailing and blue side accents. The shoes are also designed with maximum grip along the stylized soles. Match your attitude with these trend setting shoes.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/A137SHM16901/1_d.jpg","499","Home Men Footwear Shoes Sports"
"http://affiliates.tyroodr.com/z/1685115/CD20250/","A137SHM14705","Yellow Mesh Sports Shoes","Casual and comfortable shoes set the pace right. Here are black and yellow sports shoes with comfortable cushion for stress free active wear. The shoes feature yellow lace detailing and side accents. The shoes are also designed with maximum grip along the stylized yellow soles. Match your attitude with these trend setting shoes.","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/A137SHM14705/1_d.jpg","499","Home Men Footwear Shoes Sports"
"http://affiliates.tyroodr.com/z/1685116/CD20250/","A13FLSM00600","Black Strappy Sandals","Black colour trendy rugged sandals for men. The sandals that amplify your carefree attitude has criss cross straps and contrast colour stitch lines on the sole. Slip them on with torn denims or shorts and a creative slogan t-shirt.","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/A13FLSM00600/1_d.jpg","999","Home Mens Footwear Sandals"
"http://affiliates.tyroodr.com/z/1685117/CD20250/","INK7SHM11260","Taupe Canvas Slip On","Stylish and comfortable canvas slip-on shoes for men. The shoes feature contrast white piping and fine stitch lines with rubber sole. Style the shoes with your favourite casuals as you go out for an evening stroll or you are out with friends.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/INK7SHM11260/1_d.jpg","999","Home Men Footwear Shoes Casuals"
"http://affiliates.tyroodr.com/z/1685118/CD20250/","A13FLSM00300","Navy Blue Sandals With Suede Strap","Navy blue colour trendy rugged slippefor men. The slippethat amplify your carefree attitude has suede straps. Slip them on with torn denims or shorts and a creative slogan t-shirt.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/A13FLSM00300/1_d.jpg","899","Home Mens Footwear Sandals"
"http://affiliates.tyroodr.com/z/1685119/CD20250/","A137SHM15602","Black Red Mesh Sports Shoes","","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/A137SHM15602/1_d.jpg","499","Home Men Footwear Shoes Sports"
"http://affiliates.tyroodr.com/z/1685120/CD20250/","A137SHM14801","Grey Sports Shoes With Yellow Lace","Casual and comfortable shoes set the pace right. Here are grey sports shoes with comfortable cushion for stress free active wear. The shoes feature yellow lace detailing and side accents. The shoes are also designed with maximum grip along the stylized yellow soles. Match your attitude with these trend setting shoes.","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/A137SHM14801/1_d.jpg","499","Home Men Footwear Shoes Sports"
"http://affiliates.tyroodr.com/z/1685121/CD20250/","A13FFFM00206","The Jet Pac Flip Flops","It also features a wedge heel that adds to the style of this flip flop. Compliment your quirky personality with this Eco-friendly flip flop. A perfect pick for a day at the beach; pair this flip flop with shorts and tees for a relaxed look.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/A13FFFM00206/1_d.jpg","549","Home Men Footwear Flip Flops"
"http://affiliates.tyroodr.com/z/1685122/CD20250/","A13FFFM00409","Floppy Flip Flops","It also features a wedge heel that adds to the style of this flip flop. Compliment your quirky personality with this Eco-friendly flip flop. A perfect pick for a day at the beach; pair this flip flop with shorts and tees for a relaxed look.","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/A13FFFM00409/1_d.jpg","549","Home Men Footwear Flip Flops"
"http://affiliates.tyroodr.com/z/1685123/CD20250/","S127SHM32402","Red And White Distress Finish Leather Sneakers","Stylized red and white casual leather sneakefor men. The shoes feature full grain leather upper for maximum durability and style with contrast inner socks. Smoky ash finish sole for distressed and rugged look. Rounded and padded collar with a leather outer and fabric inner for in-step comfort. Anti Skid TPR sole adds extra durability and flexibility. Double colour lace up system and metal eyelets with cushioned fabric footbed.","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/S127SHM32402/1_d.jpg","1299","Home Men Footwear Shoes Casuals"
"http://affiliates.tyroodr.com/z/1685124/CD20250/","S127SHM72501","Black With Contrast Stitch Details Suede Sneakers","Classy black suede sneakewith contrast stitch details that give absolute comfort to your feet. The shoes feature black colour suede upper and split suede lining with contrast stitch detail on the upper. Anti Skid TPR sole adds extra durability and flexibility.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/S127SHM72501/12_d.jpg","1299","Home Men Footwear Shoes Casuals"
"http://affiliates.tyroodr.com/z/1685125/CD20250/","S127SHM72502","Brown With Contrast Stitch Details Suede Sneakers","Classy brown suede sneakewith contrast stitch details that give absolute comfort to your feet. The shoes feature brown colour suede upper and split suede lining with contrast stitch detail on the upper. Anti Skid TPR sole adds extra durability and flexibility.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/S127SHM72502/6_d.jpg","1299","Home Men Footwear Shoes Casuals"
"http://affiliates.tyroodr.com/z/1685126/CD20250/","A137SHM13A01","Chocolate Brown Loafer Shoes","Easy and stylish pair of slip-on shoes for the urban man. The brown colour slip-on shoes feature eyelets and interlacing at the sides for a sharp look. Dress your business casuals in smart foot.","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/A137SHM13A01/1_d.jpg","499","Home Men Footwear Shoes Casuals"
"http://affiliates.tyroodr.com/z/1685127/CD20250/","A137SHM14E03","White Orange Mesh Sports Shoes","Casual and comfortable shoes set the pace right. Here are white sports shoes with comfortable cushion for stress free active wear. The shoes feature white mesh,orange inner sole and stylized orange side accents. The shoes are also designed with maximum grip along the stylized white soles. Match your attitude with these trend setting shoes.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/A137SHM14E03/1_d.jpg","499","Home Men Footwear Shoes Sports"
"http://affiliates.tyroodr.com/z/1685128/CD20250/","A137SHM03501","Blue Lace Up Shoes With White Piping","A smart casual lace shoes for men. The extremely stylish casual shoes have been crafted with skilled craftsmanship. The comfortable shoes features padded detail with in-step comfort and a snug fit.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/A137SHM03501/1_d.jpg","499","Home Men Footwear Shoes Casuals"
"http://affiliates.tyroodr.com/z/1685129/CD20250/","A137SHM18201","Black Shiny Polished Upper Formal Shoes","A pair of smart formal slip-on shoes for men. The extremely stylish shoes have been crafted with skilled craftsmanship. The comfortable shoes feature fine detail with in-step comfort and a snug fit.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/A137SHM18201/1_d.jpg","499","Home Men Footwear Shoes Formals"
"http://affiliates.tyroodr.com/z/1685130/CD20250/","A137SHM19301","Black Slim-toe Shoes With Buckle Strap","A pair of smart formal slip-on shoes for men. The extremely stylish shoes have been crafted with skilled craftsmanship. The comfortable shoes feature fine detail with in-step comfort and a snug fit.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/A137SHM19301/1_d.jpg","499","Home Men Footwear Shoes Formals"
"http://affiliates.tyroodr.com/z/1685131/CD20250/","A137SHM16801","White And Grey Sports Shoes With White Lace","Casual and comfortable shoes set the pace right. Here are white and grey sports shoes with comfortable cushion for stress free active wear. The shoes feature lace detailing and grey stylized accents. The shoes are also designed with maximum grip along the stylized soles. Match your attitude with these trend setting shoes.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/A137SHM16801/1_d.jpg","499","Home Men Footwear Shoes Sports"
"http://affiliates.tyroodr.com/z/1685132/CD20250/","A137SHM15901","White And Navy Blue Pu Sports Shoes","Casual and comfortable shoes set the pace right. Here are white and navy blue PU sports shoes with comfortable cushion for stress free active wear. The shoes feature white lace detailing and navy blue side accents. The shoes are also designed with maximum grip along the stylized soles. Match your attitude with these trend setting shoes.","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/A137SHM15901/1_d.jpg","499","Home Men Footwear Shoes Sports"
"http://affiliates.tyroodr.com/z/1685133/CD20250/","A137SHM23501","Black Slip-ons With Stylized Soles","A pair of casual slip-on shoes for men. The shoes designed for the stylish man features fine design. The shoes have elasticized slit details and a hard-wearing Airmax sole. With stylized soles, the shoes can be paired with an everyday look.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/A137SHM23501/1_d.jpg","499","Home Men Footwear Shoes Casuals"
"http://affiliates.tyroodr.com/z/1685134/CD20250/","A137SHM12301","White And Black Sports Shoes With Front Toe Pores","Casual and comfortable shoes set the pace right. Here are white and black sports shoes with comfortable cushion for stress free active wear. The shoes feature stylish black accents. The shoes are also designed with pores at toe front and Zovi logo prints as well as white lace detailing. Match your attitude with these trend setting shoes.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/A137SHM12301/1_d.jpg","499","Home Men Footwear Shoes Sports"
"http://affiliates.tyroodr.com/z/1685135/CD20250/","A137SHM09001","Navy Blue Suede Shoes With Stitch Detailing","Casual and comfortable shoes set the pace right. Here are casual navy blue suede shoes with lace detailing and stitch detailing for style and comfort. Match your attitude with these trend setting shoes.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/A137SHM09001/1_d.jpg","499","Home Men Footwear Shoes Casuals"
"http://affiliates.tyroodr.com/z/1685136/CD20250/","A137SHM25501","Olive Green Casual Shoes With Front Detail","A pair of smart casual laced shoes for men. The extremely stylish olive coloured casual shoe has been crafted with skilled craftsmanship. The comfortable shoes feature fine front detail with in-step comfort and a snug fit.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/A137SHM25501/1_d.jpg","499","Home Men Footwear Shoes Casuals"
"http://affiliates.tyroodr.com/z/1685137/CD20250/","A137SLM01801","Beige Strappy Sandals","A pair of beige colour men's sandals. The sandals feature cross straps with metallic buckle and stitch details. These pair of chappals for men are designed for an extremely stylish and comfortable casual wear.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/A137SLM01801/1_d.jpg","499","Home Mens Footwear Sandals"
"http://affiliates.tyroodr.com/z/1685138/CD20250/","A137SHM08801","Light Olive Suede Shoes With Button Detailing","Casual and comfortable shoes set the pace right. Here are casual light olive suede shoes with lace and button detailing for style and comfort. Match your attitude with these trend setting shoes.","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/A137SHM08801/1_d.jpg","499","Home Men Footwear Shoes Casuals"
"http://affiliates.tyroodr.com/z/1685139/CD20250/","A137SHM14403","Chikoo Brown Leather Suede LoafeWith Boat Shoe Detailing","A pair of smart leather loafefor men. The extremely stylish shoes have been crafted with skilled craftsmanship. The comfortable shoes feature cut and sew detail with in-step comfort and a snug fit as well as boat shoe detailing.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/A137SHM14403/1_d.jpg","499","Home Men Footwear Shoes Casuals"
"http://affiliates.tyroodr.com/z/1685140/CD20250/","A137SHM19101","Black Formal Shoes With Front Pores","A pair of smart formal slip-on shoes for men. The extremely stylish shoes have been crafted with skilled craftsmanship. The comfortable shoes feature fine detail with in-step comfort and a snug fit.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/A137SHM19101/1_d.jpg","499","Home Men Footwear Shoes Formals"
"http://affiliates.tyroodr.com/z/1685141/CD20250/","A137SHM20001","Black Slim Toe Slip-on Shoes","A pair of smart formal slip-on shoes for men. The extremely stylish shoes have been crafted with skilled craftsmanship. The comfortable shoes feature fine detail with in-step comfort and a snug fit.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/A137SHM20001/1_d.jpg","499","Home Men Footwear Shoes Formals"
"http://affiliates.tyroodr.com/z/1685142/CD20250/","A137SHM07801","Grey Canvas Shoes With Blue Accents","Casual and comfortable shoes set the pace right. Here are casual grey canvas shoes featuring blue accents and lace detailing. These shoes come with comfortable cushion for stress free long walks. Match your attitude with these trend setting shoes.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/A137SHM07801/1_d.jpg","499","Home Men Footwear Shoes Casuals"
"http://affiliates.tyroodr.com/z/1685143/CD20250/","S127SHM45701","Brown Classic Formal Leather Brogue Shoes","Smart and elegant brogue shoes crafted in finest genuine leather a must have for your dress wardrobe. The formal shoes feature perforated smooth upper leather with rounded and padded collar with smooth leather inner for in-step comfort. The Anti Skid TPR sole adds extra durability and flexibility. Lace-up front with waxed-cotton laces.","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/S127SHM45701/1_d.jpg","1499","Home Men Footwear Shoes Formals"
"http://affiliates.tyroodr.com/z/1685144/CD20250/","A137SHM08602","Perforated Off White Lace Shoes","Casual and comfortable shoes set the pace right. Here are casual off-white lace shoes with perforated upper for style and comfort. Match your attitude with these trend setting shoes.","//d1yvqnuw46gd8y.cloudfront.net/z/prod/w/2/g/p/A137SHM08602/1_d.jpg","499","Home Men Footwear Shoes Casuals"
"http://affiliates.tyroodr.com/z/1685145/CD20250/","A137SHM24101","Black Casual Shoes With Stylized Side Stripes","","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/A137SHM24101/1_d.jpg","499","Home Men Footwear Shoes Casuals"
"http://affiliates.tyroodr.com/z/1685146/CD20250/","A137SHM07901","Grey And Blue Canvas Sneakers","Grey and Blue canvas sneakewith comfortable cushion for stress free long walks. The shoes designed for the stylish man features fine design. Match your attitude with these trend setting shoes.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/A137SHM07901/1_d.jpg","499","Home Men Footwear Shoes Casuals"
"http://affiliates.tyroodr.com/z/1685147/CD20250/","A137SHM18101","Brown Slim-toe Shoes With Buckle Strap","A pair of smart formal slip-on shoes for men. The extremely stylish shoes have been crafted with skilled craftsmanship. The comfortable shoes feature fine detail with in-step comfort and a snug fit.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/A137SHM18101/1_d.jpg","499","Home Men Footwear Shoes Formals"
"http://affiliates.tyroodr.com/z/1685148/CD20250/","A137SHM14D03","Black Blue Mesh Sports Shoes","Casual and comfortable shoes set the pace right. Here are black sports shoes with comfortable cushion for stress free active wear. The shoes feature black mesh and stylized blue side accents. The shoes are also designed with maximum grip along the stylized blue soles. Match your attitude with these trend setting shoes.","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/A137SHM14D03/1_d.jpg","499","Home Men Footwear Shoes Sports"
"http://affiliates.tyroodr.com/z/1685149/CD20250/","A137SHM28101","Black Red Casual Shoes With White Lace","A pair of smart casual laced shoes for men. The extremely stylish black/red coloured casual shoe has been crafted with skilled craftsmanship. The comfortable shoes feature fine detail and contrast white lace with in-step comfort and a snug fit.","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/A137SHM28101/1_d.jpg","499","Home Men Footwear Shoes Casuals"
"http://affiliates.tyroodr.com/z/1685150/CD20250/","A137SHM25801","Sky Blue And Black Casual Shoes With Side Lace","A pair of casual slip-on shoes in sky blue colour. The shoes feature white side lace-up. The shoes are crafted for the stylish man's need for excellence and comfort. Match your attitude with these trend-setting shoes.","//d2zfu6byxx4psc.cloudfront.net/z/prod/w/2/g/p/A137SHM25801/1_d.jpg","499","Home Men Footwear Shoes Casuals"
"http://affiliates.tyroodr.com/z/1685151/CD20250/","A137SHM13702","Classic Olive Casual Shoes With White Stripes","Casual and comfortable shoes set the pace right. Here are casual olive shoes with white laces . The shoes features stylized white stripes at heels and have comfortable cushion for stress free long walks. Match your attitude with this trend setting shoes.","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/A137SHM13702/7_d.jpg","499","Home Men Footwear Shoes Casuals"
"http://affiliates.tyroodr.com/z/1685152/CD20250/","A137SHM21301","Navy Blue Suede Lace Up Shoes","A pair of casual lace up shoes for men. The shoes designed for the stylish man features fine design. The shoes have stitch details and a hard-wearing Airmax Sole. With boat shoe detailing, the shoes can be paired with an everyday look.","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/A137SHM21301/1_d.jpg","499","Home Men Footwear Shoes Casuals"
"http://affiliates.tyroodr.com/z/1685153/CD20250/","A137SHM08701","Black Slip On With Golden Accent","Easy and stylish pair of slip-on shoes for the urban man. The black slip-on shoes feature a golden accent at the back and are made in neat and minimal design with crisp slit details.","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/A137SHM08701/1_d.jpg","499","Home Men Footwear Shoes Casuals"
"http://affiliates.tyroodr.com/z/1685154/CD20250/","A137SHM16B01","Black And Neon Green Mesh Sports Shoes","","//d1n7si5t7mlegv.cloudfront.net/z/prod/w/2/g/p/A137SHM16B01/1_d.jpg","499","Home Men Footwear Shoes Sports"
